Sample_No,Recipe_Version,Rev_No,Wafer_ID,Tool_ID,Chamber_ID,Site_ID,Zone,Radius_frac,Angle_deg,Top_CD_nm,Mid_CD_nm,Bottom_CD_nm,Depth_A,Top_CD_Pass,Mid_CD_Pass,Bottom_CD_Pass,Depth_Pass,Defect_Count,Defect_Severity,Anomaly_Event
5447,Rev4,4,W188,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,42.03,42.2,38.02,1778.5,False,False,True,False,2,6.47,
5448,Rev4,4,W188,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,40.93,42.86,37.25,1669.8,False,False,True,True,1,6.47,polymer_residue
5449,Rev4,4,W188,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,40.98,41.97,37.59,1774.3,False,True,True,False,2,4.62,polymer_residue
5450,Rev4,4,W188,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,42.09,42.2,36.5,1786.0,False,False,True,False,2,4.43,
5451,Rev4,4,W188,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,41.58,42.24,38.59,1777.0,False,False,True,False,1,2.07,
5452,Rev4,4,W188,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,41.39,42.26,36.76,1715.0,False,False,True,True,1,4.45,
5453,Base,0,W189,AE-3200,CH-A,C1,Center,0.0,0.0,39.45,40.87,36.59,1544.5,True,True,True,False,1,5.31,polymer_residue
5454,Base,0,W189,AE-3200,CH-A,MID-01,Mid,0.52,30.0,40.69,41.38,38.58,1621.8,False,True,True,True,0,0.0,
5455,Base,0,W189,AE-3200,CH-A,MID-02,Mid,0.52,90.0,40.28,41.59,35.92,1636.8,True,True,True,True,0,0.0,
5456,Base,0,W189,AE-3200,CH-A,MID-03,Mid,0.52,150.0,40.83,42.08,36.67,1717.8,False,False,True,True,0,0.0,
5457,Base,0,W189,AE-3200,CH-A,MID-04,Mid,0.52,210.0,41.74,40.91,38.9,1719.6,False,True,True,True,0,0.0,
5458,Base,0,W189,AE-3200,CH-A,MID-05,Mid,0.52,270.0,39.91,40.92,36.82,1634.1,True,True,True,True,0,0.0,
5459,Base,0,W189,AE-3200,CH-A,MID-06,Mid,0.52,330.0,40.37,41.05,39.03,1601.7,True,True,True,True,0,0.0,
5460,Base,0,W189,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,42.11,41.36,41.02,1756.6,False,True,False,True,0,0.0,
5461,Base,0,W189,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,41.77,41.27,36.42,1712.8,False,True,True,True,1,3.07,polymer_residue
5462,Base,0,W189,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,40.94,42.53,36.49,1666.4,False,False,True,True,0,0.0,
5463,Base,0,W189,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,41.6,42.99,39.15,1697.2,False,False,True,True,0,0.0,
5464,Base,0,W189,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,41.81,42.39,37.55,1663.9,False,False,True,True,1,4.04,
5465,Base,0,W189,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,40.91,42.56,36.75,1665.1,False,False,True,True,1,5.1,endpoint_late
5466,Base,0,W189,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,41.81,41.92,37.76,1682.9,False,True,True,True,0,0.0,
5467,Base,0,W189,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,41.78,42.43,39.34,1595.0,False,False,True,True,0,0.0,
5468,Base,0,W189,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,40.74,42.86,38.13,1675.7,False,False,True,True,1,5.14,
5469,Base,0,W189,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,41.04,42.64,38.38,1714.1,False,False,True,True,0,0.0,
5470,Base,0,W189,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,42.28,42.08,40.32,1602.1,False,False,True,True,0,0.0,
5471,Base,0,W189,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,41.91,41.63,41.02,1755.9,False,True,False,True,2,11.96,polymer_residue
5472,Base,0,W189,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,42.53,41.45,41.94,1616.2,False,True,False,True,0,0.0,
5473,Base,0,W189,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,41.18,42.82,39.72,1771.3,False,False,True,False,1,4.02,
5474,Base,0,W189,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,42.02,42.05,37.93,1752.8,False,False,True,True,0,0.0,
5475,Base,0,W189,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,42.1,39.96,38.35,1752.9,False,True,True,True,1,2.64,
5476,Base,0,W189,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,42.5,42.52,41.75,1725.9,False,False,False,True,0,0.0,
5477,Base,0,W189,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,42.53,43.3,38.53,1725.9,False,False,True,True,1,3.89,polymer_residue
5478,Base,0,W189,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,42.66,41.58,38.98,1721.1,False,True,True,True,0,0.0,
5479,Base,0,W189,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,42.42,42.78,38.96,1606.8,False,False,True,True,1,3.9,
5480,Base,0,W189,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,42.83,42.29,42.11,1656.8,False,False,False,True,1,2.88,polymer_residue
5481,Base,0,W189,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,41.3,42.71,40.03,1691.1,False,False,True,True,0,0.0,
5482,Rev4,4,W190,AE-3200,CH-A,C1,Center,0.0,0.0,40.5,42.42,36.64,1636.4,False,False,True,True,1,6.26,polymer_residue
5483,Rev4,4,W190,AE-3200,CH-A,MID-01,Mid,0.52,30.0,40.7,41.1,38.42,1747.5,False,True,True,True,0,0.0,
5484,Rev4,4,W190,AE-3200,CH-A,MID-02,Mid,0.52,90.0,39.33,42.25,39.64,1684.6,True,False,True,True,0,0.0,
5485,Rev4,4,W190,AE-3200,CH-A,MID-03,Mid,0.52,150.0,40.49,41.3,37.87,1688.8,False,True,True,True,0,0.0,
5486,Rev4,4,W190,AE-3200,CH-A,MID-04,Mid,0.52,210.0,40.71,40.16,37.47,1708.4,False,True,True,True,0,0.0,
5487,Rev4,4,W190,AE-3200,CH-A,MID-05,Mid,0.52,270.0,42.44,41.99,36.09,1683.6,False,True,True,True,0,0.0,
5488,Rev4,4,W190,AE-3200,CH-A,MID-06,Mid,0.52,330.0,41.37,41.68,38.16,1616.0,False,True,True,True,1,3.19,esc_temp_drift
5489,Rev4,4,W190,AE-3200,CH-A,EDG-01,Edge,0.84,0.0,42.23,41.16,38.31,1715.0,False,True,True,True,1,5.03,polymer_residue
5490,Rev4,4,W190,AE-3200,CH-A,EDG-02,Edge,0.84,32.7,41.66,40.74,37.43,1694.4,False,True,True,True,0,0.0,
5491,Rev4,4,W190,AE-3200,CH-A,EDG-03,Edge,0.84,65.5,40.98,42.69,38.3,1690.1,False,False,True,True,2,6.58,
5492,Rev4,4,W190,AE-3200,CH-A,EDG-04,Edge,0.84,98.2,41.48,40.13,37.0,1616.6,False,True,True,True,0,0.0,
5493,Rev4,4,W190,AE-3200,CH-A,EDG-05,Edge,0.84,130.9,41.77,41.91,39.61,1729.5,False,True,True,True,0,0.0,
5494,Rev4,4,W190,AE-3200,CH-A,EDG-06,Edge,0.84,163.6,42.95,40.81,41.42,1640.3,False,True,False,True,0,0.0,
5495,Rev4,4,W190,AE-3200,CH-A,EDG-07,Edge,0.84,196.4,40.33,40.79,39.21,1684.0,True,True,True,True,2,6.99,
5496,Rev4,4,W190,AE-3200,CH-A,EDG-08,Edge,0.84,229.1,42.62,40.07,41.26,1699.4,False,True,False,True,4,17.51,
5497,Rev4,4,W190,AE-3200,CH-A,EDG-09,Edge,0.84,261.8,41.32,41.85,37.59,1616.1,False,True,True,True,0,0.0,
5498,Rev4,4,W190,AE-3200,CH-A,EDG-10,Edge,0.84,294.5,41.47,41.47,38.05,1678.2,False,True,True,True,0,0.0,
5499,Rev4,4,W190,AE-3200,CH-A,EDG-11,Edge,0.84,327.3,42.22,42.77,37.89,1653.8,False,False,True,True,1,2.78,polymer_residue
5500,Rev4,4,W190,AE-3200,CH-A,EXT-01,Extreme Edge,0.96,16.4,41.72,42.87,38.96,1723.8,False,False,True,True,0,0.0,
5501,Rev4,4,W190,AE-3200,CH-A,EXT-02,Extreme Edge,0.96,49.1,42.54,42.58,37.07,1698.3,False,False,True,True,1,3.7,polymer_residue
5502,Rev4,4,W190,AE-3200,CH-A,EXT-03,Extreme Edge,0.96,81.8,41.38,43.4,38.62,1776.5,False,False,True,False,0,0.0,
5503,Rev4,4,W190,AE-3200,CH-A,EXT-04,Extreme Edge,0.96,114.5,42.51,42.5,37.76,1699.9,False,False,True,True,1,1.88,
5504,Rev4,4,W190,AE-3200,CH-A,EXT-05,Extreme Edge,0.96,147.3,41.72,43.44,38.95,1681.8,False,False,True,True,2,7.24,
5505,Rev4,4,W190,AE-3200,CH-A,EXT-06,Extreme Edge,0.96,180.0,41.15,42.14,37.94,1745.7,False,False,True,True,0,0.0,
5506,Rev4,4,W190,AE-3200,CH-A,EXT-07,Extreme Edge,0.96,212.7,42.25,42.5,36.65,1795.5,False,False,True,False,2,11.12,endpoint_late
5507,Rev4,4,W190,AE-3200,CH-A,EXT-08,Extreme Edge,0.96,245.5,41.72,41.07,38.73,1725.0,False,True,True,True,0,0.0,
5508,Rev4,4,W190,AE-3200,CH-A,EXT-09,Extreme Edge,0.96,278.2,42.46,42.46,39.79,1809.6,False,False,True,False,1,2.71,arc_event
5509,Rev4,4,W190,AE-3200,CH-A,EXT-10,Extreme Edge,0.96,310.9,41.52,42.3,37.11,1711.6,False,False,True,True,0,0.0,
5510,Rev4,4,W190,AE-3200,CH-A,EXT-11,Extreme Edge,0.96,343.6,40.78,40.79,39.67,1765.5,False,True,True,False,2,8.38,
5511,Rev2,2,W191,PX-7500,CH-C,C1,Center,0.0,0.0,38.66,38.66,38.67,1546.2,True,True,True,False,0,0.0,
5512,Rev2,2,W191,PX-7500,CH-C,MID-01,Mid,0.52,30.0,40.01,40.39,37.63,1621.3,True,True,True,True,0,0.0,
5513,Rev2,2,W191,PX-7500,CH-C,MID-02,Mid,0.52,90.0,40.92,40.38,38.56,1619.8,False,True,True,True,0,0.0,
5514,Rev2,2,W191,PX-7500,CH-C,MID-03,Mid,0.52,150.0,39.91,40.24,36.85,1561.2,True,True,True,False,0,0.0,
5515,Rev2,2,W191,PX-7500,CH-C,MID-04,Mid,0.52,210.0,39.26,39.92,35.6,1643.4,True,True,True,True,0,0.0,
5516,Rev2,2,W191,PX-7500,CH-C,MID-05,Mid,0.52,270.0,38.4,41.3,37.34,1558.7,True,True,True,False,0,0.0,
5517,Rev2,2,W191,PX-7500,CH-C,MID-06,Mid,0.52,330.0,39.87,40.06,36.82,1558.7,True,True,True,False,2,4.46,
5518,Rev2,2,W191,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,41.58,41.03,38.7,1666.4,False,True,True,True,1,3.54,
5519,Rev2,2,W191,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,40.16,40.26,36.81,1654.7,True,True,True,True,0,0.0,
5520,Rev2,2,W191,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,40.67,40.46,37.9,1575.9,False,True,True,False,1,6.4,polymer_residue
5521,Rev2,2,W191,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,40.66,40.7,38.2,1669.1,False,True,True,True,0,0.0,
5522,Rev2,2,W191,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,40.2,43.05,37.59,1696.9,True,False,True,True,0,0.0,
5523,Rev2,2,W191,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,40.4,42.04,37.5,1610.1,False,False,True,True,2,7.05,
5524,Rev2,2,W191,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,40.81,40.95,34.45,1738.6,False,True,True,True,0,0.0,
5525,Rev2,2,W191,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,39.68,40.42,40.16,1692.4,True,True,True,True,0,0.0,
5526,Rev2,2,W191,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,40.1,41.04,38.94,1607.1,True,True,True,True,1,4.83,polymer_residue
5527,Rev2,2,W191,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,39.91,40.88,37.54,1655.2,True,True,True,True,0,0.0,
5528,Rev2,2,W191,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,40.62,41.74,35.81,1627.6,False,True,True,True,0,0.0,
5529,Rev2,2,W191,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,40.9,40.95,37.92,1644.0,False,True,True,True,1,4.75,arc_event
5530,Rev2,2,W191,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,39.79,40.67,36.95,1779.6,True,True,True,False,2,11.1,polymer_residue
5531,Rev2,2,W191,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,41.42,42.76,38.55,1749.6,False,False,True,True,3,8.59,polymer_residue
5532,Rev2,2,W191,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,40.91,42.29,36.62,1647.4,False,False,True,True,0,0.0,
5533,Rev2,2,W191,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,41.35,41.25,38.26,1593.6,False,True,True,True,0,0.0,
5534,Rev2,2,W191,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,41.0,41.08,37.78,1738.5,False,True,True,True,1,4.63,arc_event
5535,Rev2,2,W191,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,40.81,41.73,38.48,1694.9,False,True,True,True,0,0.0,
5536,Rev2,2,W191,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,40.55,41.17,36.71,1707.6,False,True,True,True,0,0.0,
5537,Rev2,2,W191,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,40.16,39.98,38.19,1646.0,True,True,True,True,0,0.0,
5538,Rev2,2,W191,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,41.31,42.53,40.13,1647.1,False,False,True,True,0,0.0,
5539,Rev2,2,W191,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,41.59,41.37,38.4,1638.0,False,True,True,True,1,3.96,
5540,Rev7,7,W192,PX-7500,CH-D,C1,Center,0.0,0.0,38.04,40.41,38.41,1705.7,True,True,True,True,2,4.98,polymer_residue
5541,Rev7,7,W192,PX-7500,CH-D,MID-01,Mid,0.52,30.0,38.04,39.29,39.05,1737.6,True,True,True,True,0,0.0,
5542,Rev7,7,W192,PX-7500,CH-D,MID-02,Mid,0.52,90.0,37.85,38.69,38.47,1660.7,True,True,True,True,0,0.0,
5543,Rev7,7,W192,PX-7500,CH-D,MID-03,Mid,0.52,150.0,38.12,40.59,37.26,1700.1,True,True,True,True,0,0.0,
5544,Rev7,7,W192,PX-7500,CH-D,MID-04,Mid,0.52,210.0,38.78,39.95,38.93,1654.8,True,True,True,True,0,0.0,
5545,Rev7,7,W192,PX-7500,CH-D,MID-05,Mid,0.52,270.0,39.09,39.5,34.06,1696.9,True,True,False,True,0,0.0,
5546,Rev7,7,W192,PX-7500,CH-D,MID-06,Mid,0.52,330.0,38.25,37.91,35.9,1597.3,True,True,True,True,0,0.0,
5547,Rev7,7,W192,PX-7500,CH-D,EDG-01,Edge,0.84,0.0,39.94,39.67,38.33,1685.3,True,True,True,True,2,7.41,pressure_spike
5548,Rev7,7,W192,PX-7500,CH-D,EDG-02,Edge,0.84,32.7,40.0,40.06,38.73,1666.2,True,True,True,True,1,3.48,endpoint_late
5549,Rev7,7,W192,PX-7500,CH-D,EDG-03,Edge,0.84,65.5,39.68,40.04,37.51,1713.7,True,True,True,True,1,6.13,
5550,Rev7,7,W192,PX-7500,CH-D,EDG-04,Edge,0.84,98.2,38.52,40.8,35.66,1754.7,True,True,True,True,0,0.0,
5551,Rev7,7,W192,PX-7500,CH-D,EDG-05,Edge,0.84,130.9,37.89,40.64,40.17,1691.1,True,True,True,True,1,1.89,polymer_residue
5552,Rev7,7,W192,PX-7500,CH-D,EDG-06,Edge,0.84,163.6,40.65,40.76,37.66,1723.7,False,True,True,True,0,0.0,
5553,Rev7,7,W192,PX-7500,CH-D,EDG-07,Edge,0.84,196.4,39.47,42.03,37.56,1829.4,True,False,True,False,1,2.8,
5554,Rev7,7,W192,PX-7500,CH-D,EDG-08,Edge,0.84,229.1,39.66,40.87,40.33,1661.4,True,True,True,True,0,0.0,
5555,Rev7,7,W192,PX-7500,CH-D,EDG-09,Edge,0.84,261.8,40.99,40.23,39.12,1627.4,False,True,True,True,1,3.88,
5556,Rev7,7,W192,PX-7500,CH-D,EDG-10,Edge,0.84,294.5,39.6,41.37,36.6,1681.5,True,True,True,True,0,0.0,
5557,Rev7,7,W192,PX-7500,CH-D,EDG-11,Edge,0.84,327.3,38.6,41.15,37.56,1732.4,True,True,True,True,0,0.0,
5558,Rev7,7,W192,PX-7500,CH-D,EXT-01,Extreme Edge,0.96,16.4,39.73,41.55,38.77,1694.9,True,True,True,True,1,4.87,
5559,Rev7,7,W192,PX-7500,CH-D,EXT-02,Extreme Edge,0.96,49.1,40.18,41.39,37.6,1694.9,True,True,True,True,1,1.9,
5560,Rev7,7,W192,PX-7500,CH-D,EXT-03,Extreme Edge,0.96,81.8,38.97,41.77,37.98,1709.3,True,True,True,True,0,0.0,
5561,Rev7,7,W192,PX-7500,CH-D,EXT-04,Extreme Edge,0.96,114.5,39.13,42.05,33.46,1726.2,True,False,False,True,0,0.0,
5562,Rev7,7,W192,PX-7500,CH-D,EXT-05,Extreme Edge,0.96,147.3,39.54,41.24,40.11,1776.5,True,True,True,False,0,0.0,
5563,Rev7,7,W192,PX-7500,CH-D,EXT-06,Extreme Edge,0.96,180.0,40.11,40.48,38.23,1799.7,True,True,True,False,0,0.0,
5564,Rev7,7,W192,PX-7500,CH-D,EXT-07,Extreme Edge,0.96,212.7,38.6,41.34,38.55,1695.3,True,True,True,True,0,0.0,
5565,Rev7,7,W192,PX-7500,CH-D,EXT-08,Extreme Edge,0.96,245.5,40.81,40.27,41.39,1854.3,False,True,False,False,1,3.49,
5566,Rev7,7,W192,PX-7500,CH-D,EXT-09,Extreme Edge,0.96,278.2,41.22,40.86,37.18,1769.0,False,True,True,False,1,2.56,polymer_residue
5567,Rev7,7,W192,PX-7500,CH-D,EXT-10,Extreme Edge,0.96,310.9,38.12,41.75,39.4,1705.1,True,True,True,True,1,3.32,
5568,Rev7,7,W192,PX-7500,CH-D,EXT-11,Extreme Edge,0.96,343.6,39.3,42.25,37.71,1687.6,True,False,True,True,0,0.0,
5569,Rev10,10,W193,PX-7500,CH-C,C1,Center,0.0,0.0,36.51,37.58,36.82,1739.1,False,False,True,True,1,1.91,esc_temp_drift
5570,Rev10,10,W193,PX-7500,CH-C,MID-01,Mid,0.52,30.0,37.81,37.82,38.23,1641.3,True,True,True,True,1,5.38,
5571,Rev10,10,W193,PX-7500,CH-C,MID-02,Mid,0.52,90.0,36.8,39.06,37.04,1624.3,True,True,True,True,0,0.0,
5572,Rev10,10,W193,PX-7500,CH-C,MID-03,Mid,0.52,150.0,37.24,39.2,34.91,1753.9,True,True,True,True,0,0.0,
5573,Rev10,10,W193,PX-7500,CH-C,MID-04,Mid,0.52,210.0,36.56,39.03,37.49,1768.9,False,True,True,False,1,3.02,
5574,Rev10,10,W193,PX-7500,CH-C,MID-05,Mid,0.52,270.0,36.91,39.02,39.98,1661.0,True,True,True,True,0,0.0,
5575,Rev10,10,W193,PX-7500,CH-C,MID-06,Mid,0.52,330.0,37.37,39.07,34.93,1770.2,True,True,True,False,0,0.0,
5576,Rev10,10,W193,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,38.27,40.31,39.5,1758.6,True,True,True,True,0,0.0,
5577,Rev10,10,W193,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,37.27,40.01,40.23,1745.9,True,True,True,True,0,0.0,
5578,Rev10,10,W193,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,38.79,40.29,38.51,1700.4,True,True,True,True,1,6.29,polymer_residue
5579,Rev10,10,W193,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,36.88,40.52,37.63,1714.2,True,True,True,True,1,6.3,
5580,Rev10,10,W193,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,36.79,39.83,37.8,1764.2,True,True,True,False,0,0.0,
5581,Rev10,10,W193,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,37.7,39.94,37.09,1750.7,True,True,True,True,0,0.0,
5582,Rev10,10,W193,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,37.2,41.65,38.96,1742.7,True,True,True,True,0,0.0,
5583,Rev10,10,W193,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,38.94,39.5,37.99,1739.8,True,True,True,True,0,0.0,
5584,Rev10,10,W193,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,38.49,39.87,38.22,1716.2,True,True,True,True,1,3.65,
5585,Rev10,10,W193,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,38.35,41.17,38.49,1682.3,True,True,True,True,1,6.19,polymer_residue
5586,Rev10,10,W193,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,37.49,39.74,38.18,1697.7,True,True,True,True,0,0.0,
5587,Rev10,10,W193,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,37.93,39.82,39.26,1758.9,True,True,True,True,1,2.65,polymer_residue
5588,Rev10,10,W193,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,39.35,42.04,39.0,1727.3,True,False,True,True,1,3.36,esc_temp_drift
5589,Rev10,10,W193,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,37.59,40.1,37.65,1778.1,True,True,True,False,1,5.8,
5590,Rev10,10,W193,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,40.12,41.18,38.5,1770.4,True,True,True,False,0,0.0,
5591,Rev10,10,W193,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,38.52,40.47,36.62,1758.3,True,True,True,True,0,0.0,
5592,Rev10,10,W193,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,38.44,39.83,38.51,1781.7,True,True,True,False,2,4.97,polymer_residue
5593,Rev10,10,W193,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,36.95,39.14,37.47,1783.2,True,True,True,False,0,0.0,
5594,Rev10,10,W193,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,38.66,40.03,38.47,1691.1,True,True,True,True,0,0.0,
5595,Rev10,10,W193,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,38.33,42.02,38.11,1798.5,True,False,True,False,1,6.34,
5596,Rev10,10,W193,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,39.49,41.08,37.73,1729.0,True,True,True,True,2,9.5,polymer_residue
5597,Rev10,10,W193,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,37.63,39.06,38.15,1688.4,True,True,True,True,0,0.0,
5598,Rev2,2,W194,PX-7500,CH-C,C1,Center,0.0,0.0,38.95,40.05,37.03,1567.1,True,True,True,False,0,0.0,
5599,Rev2,2,W194,PX-7500,CH-C,MID-01,Mid,0.52,30.0,39.35,39.8,36.09,1580.0,True,True,True,False,0,0.0,
5600,Rev2,2,W194,PX-7500,CH-C,MID-02,Mid,0.52,90.0,40.0,40.24,34.93,1617.5,True,True,True,True,0,0.0,
5601,Rev2,2,W194,PX-7500,CH-C,MID-03,Mid,0.52,150.0,39.71,39.5,36.07,1590.1,True,True,True,True,0,0.0,
5602,Rev2,2,W194,PX-7500,CH-C,MID-04,Mid,0.52,210.0,40.48,38.89,37.31,1590.2,False,True,True,True,0,0.0,
5603,Rev2,2,W194,PX-7500,CH-C,MID-05,Mid,0.52,270.0,39.47,41.21,36.13,1619.5,True,True,True,True,0,0.0,
5604,Rev2,2,W194,PX-7500,CH-C,MID-06,Mid,0.52,330.0,41.62,40.34,37.42,1703.0,False,True,True,True,0,0.0,
5605,Rev2,2,W194,PX-7500,CH-C,EDG-01,Edge,0.84,0.0,42.31,40.14,38.32,1656.6,False,True,True,True,0,0.0,
5606,Rev2,2,W194,PX-7500,CH-C,EDG-02,Edge,0.84,32.7,40.77,40.27,39.06,1611.1,False,True,True,True,2,4.72,
5607,Rev2,2,W194,PX-7500,CH-C,EDG-03,Edge,0.84,65.5,41.28,41.72,37.08,1601.0,False,True,True,True,0,0.0,
5608,Rev2,2,W194,PX-7500,CH-C,EDG-04,Edge,0.84,98.2,40.5,41.21,35.77,1624.1,False,True,True,True,0,0.0,
5609,Rev2,2,W194,PX-7500,CH-C,EDG-05,Edge,0.84,130.9,40.14,40.57,39.83,1618.0,True,True,True,True,0,0.0,
5610,Rev2,2,W194,PX-7500,CH-C,EDG-06,Edge,0.84,163.6,39.92,39.34,36.68,1580.0,True,True,True,True,1,2.79,polymer_residue
5611,Rev2,2,W194,PX-7500,CH-C,EDG-07,Edge,0.84,196.4,39.57,40.4,34.21,1662.6,True,True,True,True,0,0.0,
5612,Rev2,2,W194,PX-7500,CH-C,EDG-08,Edge,0.84,229.1,40.29,40.15,37.31,1658.2,True,True,True,True,1,2.66,
5613,Rev2,2,W194,PX-7500,CH-C,EDG-09,Edge,0.84,261.8,40.31,40.72,33.95,1560.0,True,True,False,False,1,5.75,
5614,Rev2,2,W194,PX-7500,CH-C,EDG-10,Edge,0.84,294.5,41.48,40.7,34.48,1558.9,False,True,True,False,2,6.9,pressure_spike
5615,Rev2,2,W194,PX-7500,CH-C,EDG-11,Edge,0.84,327.3,41.38,40.83,35.72,1654.2,False,True,True,True,1,2.86,polymer_residue
5616,Rev2,2,W194,PX-7500,CH-C,EXT-01,Extreme Edge,0.96,16.4,41.29,42.15,41.07,1657.0,False,False,False,True,0,0.0,
5617,Rev2,2,W194,PX-7500,CH-C,EXT-02,Extreme Edge,0.96,49.1,43.02,40.27,36.62,1632.6,False,True,True,True,1,2.93,endpoint_late
5618,Rev2,2,W194,PX-7500,CH-C,EXT-03,Extreme Edge,0.96,81.8,41.42,41.83,35.84,1678.2,False,True,True,True,0,0.0,
5619,Rev2,2,W194,PX-7500,CH-C,EXT-04,Extreme Edge,0.96,114.5,42.56,41.21,38.88,1654.7,False,True,True,True,0,0.0,
5620,Rev2,2,W194,PX-7500,CH-C,EXT-05,Extreme Edge,0.96,147.3,40.18,41.95,35.04,1674.3,True,True,True,True,0,0.0,
5621,Rev2,2,W194,PX-7500,CH-C,EXT-06,Extreme Edge,0.96,180.0,42.99,40.69,36.93,1586.9,False,True,True,True,3,13.99,polymer_residue
5622,Rev2,2,W194,PX-7500,CH-C,EXT-07,Extreme Edge,0.96,212.7,42.93,42.18,37.91,1690.0,False,False,True,True,0,0.0,
5623,Rev2,2,W194,PX-7500,CH-C,EXT-08,Extreme Edge,0.96,245.5,41.75,42.78,38.99,1644.7,False,False,True,True,2,7.3,polymer_residue
5624,Rev2,2,W194,PX-7500,CH-C,EXT-09,Extreme Edge,0.96,278.2,41.58,41.82,38.19,1676.0,False,True,True,True,0,0.0,
5625,Rev2,2,W194,PX-7500,CH-C,EXT-10,Extreme Edge,0.96,310.9,41.07,41.47,36.08,1616.5,False,True,True,True,1,4.02,polymer_residue
5626,Rev2,2,W194,PX-7500,CH-C,EXT-11,Extreme Edge,0.96,343.6,42.15,42.06,34.66,1660.8,False,False,True,True,0,0.0,
5627,Rev4,4,W195,AE-3200,CH-A,C1,Center,0.0,0.0,39.06,43.1,38.23,1705.2,True,False,True,True,0,0.0,
