Wafer_ID,Lot_ID,Slot,fin_width_nm,fin_height_nm,gate_length_nm,gate_ox_thk_nm,hk_thk_nm,sd_epi_thk_nm,contact_cd_nm,m1_width_nm,m1_space_nm,via_cd_nm,vt_n_V,vt_p_V,idsat_uA_um,ss_mV_dec,fin_width_nm__in_spec,fin_height_nm__in_spec,gate_length_nm__in_spec,gate_ox_thk_nm__in_spec,hk_thk_nm__in_spec,sd_epi_thk_nm__in_spec,contact_cd_nm__in_spec,m1_width_nm__in_spec,m1_space_nm__in_spec,via_cd_nm__in_spec,vt_n_V__in_spec,vt_p_V__in_spec,idsat_uA_um__in_spec,ss_mV_dec__in_spec,fail_count,overall_pass,fail_mode
RL043W11,RL043,11,5.83459,52.49438,15.73062,0.97844,1.65052,13.12911,15.9393,17.57016,19.35757,17.76733,0.23681,-0.25862,964.51523,66.08577,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W12,RL043,12,5.7648,52.70563,15.76456,0.9948,1.6723,13.1893,15.11722,19.30638,18.95525,17.47513,0.2219,-0.26842,934.68457,69.42163,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W13,RL043,13,5.59996,53.29437,15.65741,1.03648,1.70509,13.72063,15.91767,19.08173,18.6727,18.41062,0.22857,-0.25292,942.38865,67.2125,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W14,RL043,14,5.97851,54.56506,16.24029,1.05182,1.67282,12.8739,15.43323,19.56273,19.51369,17.29909,0.24112,-0.25657,915.40998,67.29517,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W15,RL043,15,5.71566,54.36808,15.64453,1.06384,1.69394,13.21069,14.72211,18.78576,18.62968,17.43734,0.22351,-0.24189,918.68043,65.53095,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W16,RL043,16,5.79497,50.22817,15.11992,1.02811,1.61274,12.84889,15.69032,19.00722,18.55037,17.95428,0.24511,-0.26383,932.91317,67.9935,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W17,RL043,17,5.21403,56.2531,16.2516,1.01671,1.6841,13.16913,14.55744,18.47348,18.23732,18.17789,0.21661,-0.25657,953.08977,66.61797,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W18,RL043,18,5.6358,53.66728,15.97895,1.00446,1.64758,12.95371,15.221,18.34248,19.27581,17.55604,0.25391,-0.24575,902.24595,65.63305,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W19,RL043,19,5.74119,53.19474,16.97267,1.00001,1.68413,13.3046,15.13732,18.77409,18.58362,17.90841,0.24373,-0.2474,893.09512,66.79795,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W20,RL043,20,5.86844,55.82849,15.95887,0.94736,1.66298,12.9711,15.16905,20.07149,19.52811,17.61645,0.24862,-0.24372,913.83206,63.47054,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W21,RL043,21,5.59306,55.4015,16.45092,1.04913,1.64948,12.85621,15.86919,18.95518,18.17314,17.9288,0.24206,-0.27636,928.22142,67.58012,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W22,RL043,22,5.69176,54.25502,15.38262,0.97667,1.73145,13.4824,15.93396,18.28782,18.62114,17.20941,0.24283,-0.27661,905.73334,65.9331,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W23,RL043,23,5.61667,56.85967,15.84198,1.02348,1.75074,12.68871,14.81936,19.25695,19.39655,17.10806,0.26598,-0.25524,907.04803,68.12671,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W24,RL043,24,6.32718,52.82405,15.8446,1.00885,1.65237,12.92722,15.98279,18.40989,18.59162,17.89666,0.259,-0.2794,864.26913,65.66527,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL043W25,RL043,25,5.52777,53.59256,16.32499,1.05845,1.64744,12.15139,16.04505,20.03076,18.78336,17.15781,0.24985,-0.24844,954.47855,67.12202,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W01,RL044,1,5.79764,55.67087,16.74722,1.03909,1.73839,12.25234,15.68345,18.17276,18.58459,17.83269,0.25686,-0.25414,909.65137,67.4157,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W02,RL044,2,5.8929,51.5122,16.53921,1.09716,1.65727,12.3433,15.38675,19.66181,18.0585,17.2091,0.26282,-0.252,907.98447,70.82776,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W03,RL044,3,6.00455,54.20758,16.50098,1.01543,1.71169,13.2554,15.92784,18.1805,18.57655,16.95676,0.23334,-0.262,864.46124,64.83457,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W04,RL044,4,5.52367,54.21098,16.05563,1.02949,1.61829,12.39736,15.81386,19.50544,19.30941,16.99195,0.23831,-0.25691,949.82269,70.42969,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W05,RL044,5,5.84424,55.45295,15.87252,1.00911,1.74278,13.05178,15.49998,19.2695,19.179,17.34737,0.25703,-0.24064,931.13636,66.58975,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W06,RL044,6,5.61783,53.80755,15.89119,1.03485,1.70007,12.63663,16.45274,18.71152,19.37188,17.69764,0.25022,-0.24689,907.02065,67.17792,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W07,RL044,7,5.74318,54.53046,16.18186,1.06807,1.58247,12.47179,15.67096,19.4587,17.79046,17.62482,0.25334,-0.24276,863.72366,66.57682,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W08,RL044,8,5.81831,54.38252,15.99758,0.98815,1.75571,12.60895,15.76511,19.83362,19.04757,17.62261,0.24748,-0.24626,879.62162,66.42949,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W09,RL044,9,5.56477,54.22415,15.79822,1.00332,1.63225,12.93013,15.74646,20.15504,18.90366,17.81155,0.2501,-0.26228,936.32954,65.92046,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W10,RL044,10,5.24067,52.98346,15.6914,0.97738,1.64611,13.2328,15.40587,20.153,19.60289,17.63546,0.23218,-0.24238,949.79821,66.13164,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W11,RL044,11,5.64838,52.30482,15.97327,1.04447,1.63727,12.983,15.87797,18.78871,18.35649,17.30098,0.25241,-0.24613,888.58776,67.92998,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W12,RL044,12,5.6138,55.32961,16.02547,1.11908,1.57641,12.36774,15.40865,19.12575,19.01842,17.77995,0.23269,-0.24222,943.92336,66.0751,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W13,RL044,13,5.80544,55.7211,15.67155,1.02449,1.65225,12.55226,15.6603,19.61096,19.75558,17.41857,0.24855,-0.24885,932.0907,63.89685,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W14,RL044,14,5.52462,54.78936,16.18454,0.95328,1.70451,13.33754,15.67742,18.67261,18.14503,17.56274,0.24404,-0.23778,930.60948,67.10012,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W15,RL044,15,5.54614,56.97718,15.83087,0.96674,1.51089,13.1547,15.76773,18.75123,19.26687,17.04319,0.25793,-0.26254,893.50554,66.77715,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W16,RL044,16,5.4393,53.02374,15.36524,0.99135,1.57913,12.89599,15.57467,19.61665,19.1455,16.71451,0.23532,-0.23942,952.36116,66.44381,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W17,RL044,17,5.56358,53.9771,15.50707,0.99167,1.64571,13.45775,14.95584,19.10777,18.8805,18.44005,0.22414,-0.23588,954.85476,65.74819,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W18,RL044,18,5.48052,52.77488,16.34311,1.04241,1.63416,13.61055,15.85777,18.11716,18.724,17.44732,0.24936,-0.27176,962.84158,66.0105,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W19,RL044,19,5.35397,54.77673,16.73659,0.98164,1.72179,13.28314,15.87274,18.64893,19.62815,17.64027,0.24572,-0.24336,894.51187,64.21364,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W20,RL044,20,5.65782,52.67624,15.74287,1.01501,1.74145,12.93909,15.31721,18.73976,18.88836,17.8151,0.24903,-0.25346,882.03184,61.39862,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W21,RL044,21,5.7143,51.39028,16.8919,1.04104,1.66363,12.86102,15.61134,19.10817,18.55435,17.31782,0.25196,-0.24351,904.97874,67.28006,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W22,RL044,22,5.42771,53.89073,15.82266,1.04213,1.64901,13.13248,15.92634,18.55495,19.42368,18.09972,0.23309,-0.25059,917.43349,67.61357,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W23,RL044,23,5.5717,54.28081,15.6134,0.97922,1.66094,13.29837,15.76158,18.73901,18.93605,17.67061,0.24696,-0.22433,933.5935,67.21024,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W24,RL044,24,5.66832,52.86232,16.37605,1.11597,1.71679,11.80742,15.92305,19.30319,18.92268,18.23871,0.25645,-0.25055,893.04952,67.57486,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL044W25,RL044,25,6.05743,55.87733,16.50892,1.05307,1.61547,12.80812,15.44622,19.11065,18.15206,17.54045,0.2515,-0.26574,897.5682,69.84243,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL045W01,RL045,1,6.77709,56.52985,16.7892,1.22914,1.75676,11.21265,16.1494,17.45104,18.10759,18.08198,0.29116,-0.30931,847.17068,73.98585,False,True,True,False,True,False,True,True,True,True,False,False,True,False,8,False,Vt Shift
RL045W02,RL045,2,6.24014,55.88293,17.06858,1.30029,1.89135,11.79137,15.94488,17.66341,17.11997,17.81566,0.29726,-0.29192,828.60033,73.4709,True,True,True,False,False,True,True,True,True,True,False,False,True,False,8,False,Wear-out
RL045W03,RL045,3,6.43349,55.07199,16.47686,1.15311,1.75215,11.59498,16.20586,17.82645,18.20717,17.74981,0.29716,-0.27668,812.16287,70.70786,False,True,True,False,True,True,True,True,True,True,False,True,False,True,8,False,Contact Open
RL045W04,RL045,4,6.37795,55.40125,16.17435,1.23931,1.72065,12.58438,16.14389,17.79801,17.97849,17.42695,0.28557,-0.2968,895.35783,68.49708,True,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Wear-out
RL045W05,RL045,5,6.21921,56.03304,16.75455,1.26135,1.76906,12.52113,16.20735,18.15592,16.38545,18.05428,0.28381,-0.29571,796.89198,74.55276,True,True,True,False,True,True,True,True,False,True,False,False,False,False,8,False,Metal Migration
RL045W06,RL045,6,6.46695,55.62221,17.15849,1.2376,1.82959,12.18842,16.8595,17.0832,18.11823,18.12985,0.29882,-0.31231,835.79466,70.56365,False,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Fin Collapse
RL045W07,RL045,7,6.2338,54.98431,16.10396,1.17023,1.78128,11.38703,16.09799,17.62931,18.02835,17.9648,0.28031,-0.29648,892.1645,70.50537,True,True,True,False,True,False,True,True,True,True,False,False,True,True,8,False,Junction Leak
RL045W08,RL045,8,6.36801,54.85412,16.83459,1.23997,1.85953,11.56535,16.53716,16.85076,18.37134,18.45485,0.30574,-0.30949,804.63101,70.19268,True,True,True,False,False,True,True,False,True,True,False,False,False,True,8,False,Fin Collapse
RL045W09,RL045,9,6.83052,53.93637,16.69058,1.23871,1.71051,12.69425,16.14729,18.17599,17.40569,18.58576,0.29047,-0.27947,805.32239,72.36095,False,True,True,False,True,True,True,True,True,True,False,True,False,False,8,False,Wear-out
RL045W10,RL045,10,6.01034,55.89771,16.48986,1.20232,1.74714,12.39034,15.42119,17.82717,17.37696,17.06363,0.27646,-0.27984,811.46192,71.20068,True,True,True,False,True,True,True,True,True,True,False,True,False,True,8,False,Fin Collapse
RL045W11,RL045,11,6.62625,56.88082,16.72086,1.22893,1.83982,11.44905,17.09316,17.36054,19.28151,17.9549,0.29543,-0.28551,838.54697,69.86881,False,True,True,False,True,False,False,True,True,True,False,False,True,True,8,False,Contact Open
RL045W12,RL045,12,6.79831,55.26383,16.29282,1.29749,1.8252,11.94291,15.48474,18.39886,17.57033,17.19111,0.30198,-0.2859,807.21718,73.54378,False,True,True,False,True,True,True,True,True,True,False,False,False,False,8,False,Oxide BD
RL045W13,RL045,13,6.04385,54.28985,16.28802,1.19198,1.80439,11.99667,15.93696,17.59964,17.80282,17.91156,0.28282,-0.27909,866.93566,71.22056,True,True,True,False,True,True,True,True,True,True,False,True,True,True,8,False,Metal Migration
RL045W14,RL045,14,6.23723,57.35987,17.12263,1.15833,1.7912,11.78844,16.62036,18.67908,18.27897,17.63289,0.27281,-0.28233,840.19936,74.85433,True,True,True,False,True,True,True,True,True,True,True,True,True,False,7,False,Fin Collapse
RL045W15,RL045,15,6.15216,55.08551,16.52667,1.19713,1.78893,12.05179,16.04897,18.33137,17.35969,17.85358,0.30752,-0.28463,835.82648,72.87651,True,True,True,False,True,True,True,True,True,True,False,True,True,False,8,False,Junction Leak
RL045W16,RL045,16,6.42686,55.71701,17.2227,1.30497,1.80866,12.05832,15.69518,18.42107,17.7298,18.44916,0.2756,-0.30584,856.76059,70.06358,False,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Junction Leak
RL045W17,RL045,17,6.3669,53.71355,16.43419,1.16959,1.79523,11.95159,15.54142,18.13367,18.2712,17.37608,0.29604,-0.279,867.64361,70.76135,True,True,True,False,True,True,True,True,True,True,False,True,True,True,7,False,Contact Open
RL045W18,RL045,18,5.80217,56.93093,16.27502,1.24045,1.75622,12.17716,16.44715,17.3678,18.06206,17.60467,0.28205,-0.28258,861.20111,73.15361,True,True,True,False,True,True,True,True,True,True,False,True,True,False,7,False,Junction Leak
RL045W19,RL045,19,6.52399,56.59979,16.9594,1.13566,1.79671,12.36541,16.79949,18.93693,18.31606,17.65765,0.27732,-0.28935,825.88122,68.43007,False,True,True,True,True,True,True,True,True,True,False,False,True,True,8,False,Contact Open
RL045W20,RL045,20,6.71753,54.23353,16.62028,1.3165,1.72555,11.81657,16.68227,17.70218,18.00436,17.67128,0.27362,-0.28162,809.04251,70.34278,False,True,True,False,True,True,True,True,True,True,True,True,False,True,8,False,Vt Shift
RL045W21,RL045,21,6.48289,55.43873,16.88854,1.27262,1.81535,11.97084,16.34529,18.921,18.96967,17.89488,0.30729,-0.28707,888.34825,67.91355,False,True,True,False,True,True,True,True,True,True,False,False,True,True,8,False,Junction Leak
RL045W22,RL045,22,6.31595,54.24722,16.17443,1.24466,1.70735,11.45258,16.35831,17.62194,18.23939,17.43272,0.29122,-0.27926,856.86603,73.37455,True,True,True,False,True,False,True,True,True,True,False,True,True,False,8,False,Oxide BD
RL045W23,RL045,23,6.83845,54.96832,16.49887,1.28359,1.82015,12.03126,16.74716,17.97843,17.25425,17.65041,0.30803,-0.28469,851.76757,74.34185,False,True,True,False,True,True,True,True,True,True,False,True,True,False,8,False,Oxide BD
RL045W24,RL045,24,6.30256,57.41398,17.23261,1.33917,1.7616,10.81278,16.45495,17.75033,18.59147,18.36254,0.32476,-0.29501,780.1454,72.42027,True,True,True,False,True,False,True,True,True,True,False,False,False,False,8,False,Contact Open
RL045W25,RL045,25,6.6664,53.71981,16.2662,1.30889,1.71439,12.29367,16.70213,18.84569,16.64439,17.83734,0.31219,-0.29657,860.14202,72.98737,False,True,True,False,True,True,True,True,False,True,False,False,True,False,8,False,Oxide BD
RL046W01,RL046,1,6.11903,57.54212,16.53222,1.15896,1.75842,12.20429,16.00606,18.88588,19.07277,17.52345,0.23829,-0.23963,871.14405,70.33878,True,True,True,False,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W02,RL046,2,5.66202,55.44457,16.54653,1.12007,1.81275,13.56194,15.085,19.53424,18.35124,17.02495,0.25291,-0.25955,906.44057,68.96564,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W03,RL046,3,5.27216,54.1575,15.35356,1.02457,1.64979,13.9655,15.18954,19.58745,18.94927,16.78583,0.25923,-0.26075,903.4114,68.11896,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W04,RL046,4,5.64736,55.37402,15.85081,1.02845,1.66174,13.20869,15.9819,19.65771,20.24371,17.48661,0.25394,-0.25758,912.83397,65.44297,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W05,RL046,5,5.41624,54.3668,16.30906,1.04048,1.67584,13.45622,15.76161,18.48946,18.34875,17.6031,0.24452,-0.23503,902.37154,67.94365,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W06,RL046,6,6.09632,55.47947,16.28272,1.0433,1.64865,13.16445,15.12957,18.18224,19.06965,16.68824,0.24332,-0.23962,905.98442,65.17178,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W07,RL046,7,5.44664,54.32347,15.94443,1.0434,1.74811,13.01168,14.71495,19.21273,18.85017,16.96216,0.25921,-0.25968,923.14147,71.56907,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W08,RL046,8,6.10909,55.05676,16.45726,1.05609,1.63395,12.4646,15.61489,17.6249,19.01699,18.02198,0.25824,-0.25161,871.72914,69.91583,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W09,RL046,9,5.56012,54.0131,16.39139,0.9832,1.65404,12.08062,15.33613,19.2163,18.14953,16.94627,0.25216,-0.23763,910.62607,65.05351,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W10,RL046,10,6.09884,53.10815,16.33033,1.09901,1.78678,11.81941,15.35018,19.05173,18.85888,17.18958,0.25362,-0.26607,866.96069,69.29413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W11,RL046,11,5.9259,54.95805,16.25573,1.04295,1.6049,12.16323,15.78674,18.8074,18.48883,17.28624,0.25664,-0.24924,900.29318,65.26183,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W12,RL046,12,5.69071,54.31757,16.3354,1.04347,1.70082,12.29418,16.12612,19.98091,18.54943,17.50027,0.24916,-0.24383,919.15627,67.76414,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W13,RL046,13,6.15335,52.83999,16.11479,1.06346,1.67064,13.43846,15.42269,20.27136,19.67366,17.9886,0.25673,-0.24672,958.53917,65.00341,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W14,RL046,14,5.61897,53.20892,16.38809,1.00557,1.65081,13.40525,16.03518,19.02591,18.88121,18.4092,0.25122,-0.2541,944.12606,66.87212,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W15,RL046,15,6.06112,51.0862,15.7236,1.00884,1.70336,12.17787,15.79976,19.97854,18.81422,17.75638,0.25058,-0.27124,898.24202,66.55774,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W16,RL046,16,5.53796,56.2383,15.83623,1.04645,1.72907,12.81241,15.66501,19.77412,18.10908,17.98855,0.23508,-0.26273,875.4025,71.07533,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W17,RL046,17,5.35873,53.65734,16.27728,1.05509,1.77533,12.32419,15.9084,19.17056,19.08314,18.03996,0.23268,-0.25327,895.01809,64.92365,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W18,RL046,18,5.96439,57.066,16.17045,1.00504,1.68324,12.7548,15.67811,19.11518,18.86395,17.42515,0.2553,-0.26115,926.299,67.19905,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W19,RL046,19,5.84959,54.5576,15.9661,1.04268,1.78957,12.55702,15.51483,19.64628,18.81757,17.21978,0.24927,-0.25093,909.5908,66.63666,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W20,RL046,20,5.85209,54.02823,15.94873,1.12835,1.68448,13.18037,15.42147,18.60016,18.6997,18.15536,0.24444,-0.27435,910.7263,67.0838,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W21,RL046,21,5.79052,53.1927,15.76111,1.01339,1.67417,13.01696,15.07112,19.59191,19.26572,17.8425,0.25501,-0.25625,905.15271,66.55476,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
RL046W22,RL046,22,5.95355,50.51981,16.13264,1.05907,1.61461,12.48821,15.25973,19.05681,18.41746,17.7911,0.2469,-0.26948,863.75798,67.91657,True,True,True,True,True,True,True,True,True,True,True,True,True,True,0,True,None
